month,year,trap,nummosquitos,wnvpresent,latitude,longitude,species
6,2009,T151,62.0,0.0,41.916265,-87.800515,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS"
6,2009,T152,33.0,0.0,41.846075,-87.716277,"CULEX RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS"
6,2009,T153,35.0,0.0,41.907645,-87.760886,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS"
6,2009,T155,5.0,0.0,41.776156,-87.778927,"CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX RESTUANS"
6,2009,T158,40.0,0.0,41.682587,-87.707973,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS"
6,2009,T159,203.0,0.0,41.732984,-87.649642,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX SALINARIUS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS"
6,2009,T160,39.0,0.0,41.903002,-87.68826700000002,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS"
6,2009,T200,11.0,0.0,41.678618,-87.559308,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS"
6,2009,T209,26.0,0.0,41.740641,-87.546587,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX TERRITANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS"
6,2009,T212,49.0,0.0,41.680946,-87.535198,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS"
6,2009,T218,19.0,0.0,41.948167,-87.730698,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS"
6,2009,T220,162.0,0.0,41.963976,-87.69181,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS"
6,2009,T221,3.0,0.0,41.659112,-87.53869300000002,"CULEX RESTUANS, CULEX PIPIENS/RESTUANS"
6,2009,T900,3008.0,0.0,41.974689,-87.890615,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS"
6,2009,T903,548.0,0.0,41.957799,-87.930995,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS"
6,2011,T002,58.0,0.0,41.95469,-87.800991,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS"
6,2011,T003,19.0,0.0,41.964242,-87.757639,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS"
6,2011,T008,226.0,0.0,42.008314,-87.77792099999998,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX SALINARIUS, CULEX PIPIENS/RESTUANS"
6,2011,T009,17.0,0.0,41.99247800000001,-87.862995,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS"
6,2011,T011,93.0,0.0,41.944869,-87.832763,"CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX SALINARIUS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS"
6,2011,T012,1.0,0.0,41.991429,-87.747113,CULEX PIPIENS/RESTUANS
6,2011,T013,8.0,0.0,41.923738,-87.785288,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX RESTUANS"
6,2011,T017,6.0,0.0,41.960616,-87.777189,"CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS"
6,2011,T018,7.0,0.0,42.010412,-87.66214000000002,"CULEX RESTUANS, CULEX SALINARIUS, CULEX TERRITANS"
6,2011,T027,45.0,0.0,41.98480900000001,-87.728492,"CULEX RESTUANS, CULEX SALINARIUS, CULEX TERRITANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX TERRITANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX TERRITANS"
6,2011,T028,46.0,0.0,41.986921,-87.689778,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX RESTUANS"
6,2011,T031,31.0,0.0,41.801498,-87.763416,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX TERRITANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX TERRITANS"
6,2011,T033,19.0,0.0,41.906638,-87.701431,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS"
6,2011,T035,10.0,0.0,41.763733,-87.742302,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS"
6,2011,T039,8.0,0.0,41.911824,-87.726737,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS"
6,2011,T046,12.0,0.0,41.891118,-87.65449100000002,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS"
6,2011,T047,141.0,0.0,41.868142,-87.696269,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX TERRITANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS"
6,2011,T048,47.0,0.0,41.867108,-87.654224,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS"
6,2011,T049,1.0,0.0,41.896282,-87.655232,CULEX TERRITANS
6,2011,T054,94.0,0.0,41.921965,-87.632085,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX TERRITANS, CULEX PIPIENS/RESTUANS"
6,2011,T061,9.0,0.0,41.801179,-87.679447,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS"
6,2011,T062,1.0,0.0,41.800737,-87.71188000000002,CULEX RESTUANS
6,2011,T063,41.0,0.0,41.82561,-87.726549,"CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS"
6,2011,T065,38.0,0.0,41.778297,-87.752411,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS"
6,2011,T066,12.0,0.0,41.77166,-87.703047,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS"
6,2011,T069,2.0,0.0,41.768388,-87.678649,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS"
6,2011,T073,36.0,0.0,41.773215,-87.60088,"CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX RESTUANS"
6,2011,T074,14.0,0.0,41.822536,-87.66634300000004,"CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS"
6,2011,T077,2.0,0.0,41.778748,-87.586427,CULEX RESTUANS
6,2011,T079,3.0,0.0,41.766202,-87.562889,"CULEX RESTUANS, CULEX RESTUANS, CULEX TERRITANS"
6,2011,T080,13.0,0.0,41.754676,-87.612922,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS"
6,2011,T081,5.0,0.0,41.821582,-87.62779599999998,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS"
6,2011,T082,14.0,0.0,41.803423,-87.642984,"CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS"
6,2011,T083,1.0,0.0,41.754292,-87.590773,CULEX RESTUANS
6,2011,T089,11.0,0.0,41.723195,-87.64997,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS"
6,2011,T090,112.0,0.0,41.868077,-87.666901,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS"
6,2011,T094,46.0,0.0,41.720848,-87.666014,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX TERRITANS"
6,2011,T095,109.0,0.0,41.704336,-87.70373599999998,"CULEX RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX RESTUANS"
6,2011,T114,234.0,0.0,41.798697,-87.736812,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX TERRITANS"
6,2011,T115,257.0,0.0,41.673408,-87.599862,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX SALINARIUS"
6,2011,T128,20.0,0.0,41.704572,-87.56566600000002,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS"
6,2011,T135,83.0,0.0,41.662014,-87.72460799999998,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX TERRITANS"
6,2011,T138,4.0,0.0,41.72646500000001,-87.585413,"CULEX RESTUANS, CULEX RESTUANS"
6,2011,T144,31.0,0.0,41.94016,-87.794896,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS"
6,2011,T145,6.0,0.0,41.878114,-87.629798,"CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS"
6,2011,T147,20.0,0.0,41.932094,-87.700117,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX SALINARIUS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS"
6,2011,T148,5.0,0.0,42.01743,-87.68776899999996,"CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS"
6,2011,T151,83.0,0.0,41.916265,-87.800515,"CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS"
6,2011,T152,21.0,0.0,41.846075,-87.716277,"CULEX TERRITANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS"
6,2011,T155,8.0,0.0,41.776156,-87.778927,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX TERRITANS"
6,2011,T158,5.0,0.0,41.682587,-87.707973,"CULEX RESTUANS, CULEX RESTUANS"
6,2011,T159,13.0,0.0,41.732984,-87.649642,"CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS"
6,2011,T160,14.0,0.0,41.903002,-87.68826700000002,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX TERRITANS"
6,2011,T200,73.0,0.0,41.678618,-87.559308,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX RESTUANS"
6,2011,T212,13.0,0.0,41.680946,-87.535198,"CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX TERRITANS"
6,2011,T218,23.0,0.0,41.948167,-87.730698,"CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS"
6,2011,T220,11.0,0.0,41.963976,-87.69181,"CULEX TERRITANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS"
6,2011,T221,5.0,0.0,41.659112,-87.53869300000002,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS"
6,2011,T222,5.0,0.0,41.925198,-87.746381,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX TERRITANS"
6,2011,T223,35.0,0.0,41.973845,-87.805059,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS"
6,2011,T224,19.0,0.0,41.94722700000001,-87.67145699999998,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS"
6,2011,T225,3.0,0.0,41.743402,-87.731435,"CULEX RESTUANS, CULEX RESTUANS"
6,2011,T226,93.0,0.0,41.793818,-87.654234,"CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS"
6,2011,T227,5.0,0.0,41.728495,-87.60096300000002,"CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS"
6,2011,T230,34.0,0.0,41.904194,-87.756155,"CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS"
6,2011,T231,1.0,0.0,41.98728,-87.666066,CULEX PIPIENS/RESTUANS
6,2011,T232,29.0,0.0,41.912563,-87.66805500000002,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS"
6,2011,T235,26.0,0.0,41.776428,-87.627096,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX TERRITANS"
6,2011,T900,1401.0,0.0,41.974689,-87.890615,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS, CULEX SALINARIUS, CULEX TERRITANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX SALINARIUS, CULEX SALINARIUS, CULEX SALINARIUS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS"
6,2011,T903,111.0,0.0,41.957799,-87.930995,"CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS"
6,2013,T002,371.0,0.0,41.95469,-87.800991,"CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS"
6,2013,T003,26.0,0.0,41.964242,-87.757639,"CULEX RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS"
6,2013,T008,46.0,0.0,42.008314,-87.77792099999998,"CULEX RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS"
6,2013,T009,101.0,0.0,41.99247800000001,-87.862995,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS"
6,2013,T011,11.0,0.0,41.944869,-87.832763,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS"
6,2013,T012,61.0,0.0,41.991429,-87.747113,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS"
6,2013,T013,26.0,0.0,41.923738,-87.785288,"CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS"
6,2013,T017,7.0,0.0,41.960616,-87.777189,"CULEX RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS"
6,2013,T018,16.0,0.0,42.010412,-87.66214000000002,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS"
6,2013,T027,13.0,0.0,41.98480900000001,-87.728492,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX RESTUANS"
6,2013,T028,43.0,0.0,41.986921,-87.689778,"CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS"
6,2013,T030,72.0,0.0,41.89923,-87.716788,"CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS"
6,2013,T031,36.0,0.0,41.801498,-87.763416,"CULEX RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS"
6,2013,T033,5.0,0.0,41.906638,-87.701431,"CULEX TERRITANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS"
6,2013,T035,19.0,0.0,41.763733,-87.742302,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS"
6,2013,T039,8.0,0.0,41.911824,-87.726737,CULEX RESTUANS
6,2013,T043,4.0,0.0,41.857402,-87.694991,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS"
6,2013,T046,8.0,0.0,41.891118,-87.65449100000002,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS"
6,2013,T047,17.0,0.0,41.868142,-87.696269,"CULEX RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS"
6,2013,T048,35.0,0.0,41.867108,-87.654224,"CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS"
6,2013,T049,4.0,0.0,41.896282,-87.655232,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS"
6,2013,T054,16.0,0.0,41.921965,-87.632085,"CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS"
6,2013,T061,53.0,0.0,41.801179,-87.679447,"CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS"
6,2013,T062,103.0,0.0,41.800737,-87.71188000000002,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS"
6,2013,T063,39.0,0.0,41.82561,-87.726549,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS"
6,2013,T065,37.0,0.0,41.778297,-87.752411,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS"
6,2013,T066,44.0,0.0,41.77166,-87.703047,"CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS"
6,2013,T069,6.0,0.0,41.768388,-87.678649,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS"
